Identifier	Filename	Japanese
ExpertArea3Race1e4d0	ExpertArea3Race1e4d0-resources.assets-35885.json	へぇ、{exprt}。今年はレコードを破る気でいるの？
ExpertArea3Race1e5d0	ExpertArea3Race1e5d0-resources.assets-35886.json	ええ、目標にしてる...その前にやるべきことが沢山あるけど。
ExpertArea3Race1e6d0	ExpertArea3Race1e6d0-resources.assets-35887.json	だったらアタシも腕を磨かなくちゃ...今さら置いてかれたら、たまらないからね？
ExpertArea3Race1e7d0	ExpertArea3Race1e7d0-resources.assets-35888.json	{T3Ex}ってのは、見るからに手強い相手だな。大丈夫か？
ExpertArea3Race1e8d0	ExpertArea3Race1e8d0-resources.assets-35889.json	間違いなく、私が知る中で最強の相手だね...
ExpertArea3Race1e8d1	ExpertArea3Race1e8d1-resources.assets-35890.json	でも心配しないで！　勝つ見込みはある。
ExpertArea3Race1e8d2	ExpertArea3Race1e8d2-resources.assets-35891.json	友達付き合いも長いし、彼女のテクは全部知ってるから。
ExpertArea3Race1e9d0	ExpertArea3Race1e9d0-resources.assets-35892.json	あいつに勝つためだからって、無理はすんなよ。いいか？
ExpertArea3Race1e9d1	ExpertArea3Race1e9d1-resources.assets-35893.json	もし、ここら辺のコーナーでやらかしちまったら...要は、下までは長いってことだ、{expert}。
ExpertArea3Race2e10d0	ExpertArea3Race2e10d0-resources.assets-35894.json	僕の方は思ったほど簡単じゃなくてね...
ExpertArea3Race2e10d1	ExpertArea3Race2e10d1-resources.assets-35895.json	たとえ僕がグランプリの選考に漏れるとしても、君が僕らの代表でいてくれて嬉しいよ。
ExpertArea3Race2e11d0	ExpertArea3Race2e11d0-resources.assets-35896.json	その、私は――
ExpertArea3Race2e11d1	ExpertArea3Race2e11d1-resources.assets-35897.json	...ベストを尽くすね。
ExpertArea3Race2e1d0	ExpertArea3Race2e1d0-resources.assets-35898.json	まだ十分じゃない...
ExpertArea3Race2e1d1	ExpertArea3Race2e1d1-resources.assets-35899.json	{T3Ex}のホームで彼女と戦うなら、今よりもっと速くならないと！
ExpertArea3Race2e2d0	ExpertArea3Race2e2d0-resources.assets-35900.json	ダーリン、練習は順調？　私は{easy}と素晴らしいドリフトタイムの最中だけど。
ExpertArea3Race2e3d0	ExpertArea3Race2e3d0-resources.assets-35901.json	悪くないタイムは出てるけど、あのゆるいロングカーブを攻略したとは言えなくて。
ExpertArea3Race2e3d1	ExpertArea3Race2e3d1-resources.assets-35902.json	考えてみれば、{T3E}はここでスタイルドリフトをしてるよね？　どうやってあのコーナーを失速せずに回ってるの？
ExpertArea3Race2e4d0	ExpertArea3Race2e4d0-resources.assets-35903.json	派手に横を向くのがスタイルドリフトの要点だと、みんなは思っているけれど。スピードを保つために角度を小さくする時間も、とても大切なのよ。
ExpertArea3Race2e4d1	ExpertArea3Race2e4d1-resources.assets-35904.json	そういえば私たち、もう長いこと一緒に走ってなかったわね...行きましょう{expert}。あなたにも魅せてあげる！
ExpertArea3Race2e5d0	ExpertArea3Race2e5d0-resources.assets-35905.json	ええ、是非！　コースで会いましょう。
ExpertArea3Race2e6d0	ExpertArea3Race2e6d0-resources.assets-35906.json	あんな奴に、どうやって勝てばいいんだ...はぁ...
ExpertArea3Race2e6d1	ExpertArea3Race2e6d1-resources.assets-35907.json	ああ、{expert}！　また出るの？
ExpertArea3Race2e7d0	ExpertArea3Race2e7d0-resources.assets-35908.json	ええ、{T3E}とドリフトにね。
ExpertArea3Race2e8d0	ExpertArea3Race2e8d0-resources.assets-35909.json	おお...もうコースをマスターして、のんびりとチルな時間なわけだ!?
ExpertArea3Race2e9d0	ExpertArea3Race2e9d0-resources.assets-35910.json	そうじゃなくて...私は――
ExpertArea3Race3e10d0	ExpertArea3Race3e10d0-resources.assets-35911.json	え、ええ。もちろん...
ExpertArea3Race3e10d1	ExpertArea3Race3e10d1-resources.assets-35912.json	お願いね。みんなの応援が欲しいから。
ExpertArea3Race3e11d0	ExpertArea3Race3e11d0-resources.assets-35913.json	わかった。すぐ連れてくるから...私たち抜きで始めないでね！
ExpertArea3Race3e12d0	ExpertArea3Race3e12d0-resources.assets-35914.json	{expert}、したくないならレースしなくてもいいんだよ...ごめん、無理強いするつもりじゃなかったんだ。
ExpertArea3Race3e13d0	ExpertArea3Race3e13d0-resources.assets-35915.json	大丈夫...ただ、もし勝てなかったら、みんなをがっかりさせるかもって思っただけ。
ExpertArea3Race3e14d0	ExpertArea3Race3e14d0-resources.assets-35916.json	あいつらは、あんたを好きな、あんたの友達でしょ！　分かってるはずさ、どうなったって背中を押してくれる連中だって。
ExpertArea3Race3e15d0	ExpertArea3Race3e15d0-resources.assets-35917.json	そうね、あなたの言う通りだと思う...
ExpertArea3Race3e15d1	ExpertArea3Race3e15d1-resources.assets-35918.json	今はレースに集中するよ。ここは全力を出していかないと...
ExpertArea3Race3e1d0	ExpertArea3Race3e1d0-resources.assets-35919.json	さて、お役に立てたならいいけれど？
ExpertArea3Race3e2d0	ExpertArea3Race3e2d0-resources.assets-35920.json	役に立ったよ！　角度を小さくしろって話も納得できた。オーバードリフトは失速しやすいからね。
ExpertArea3Race3e2d1	ExpertArea3Race3e2d1-resources.assets-35921.json	もっと精度を上げるのが課題だけど、何とかやってみる。
ExpertArea3Race3e3d0	ExpertArea3Race3e3d0-resources.assets-35922.json	ちょっと待って...あなたには、他にやるべき課題があるみたいね...
ExpertArea3Race3e4d0	ExpertArea3Race3e4d0-resources.assets-35923.json	そうだよ{expert}、あんたの力を一日じゅう見させてもらった...さあ、レースしようか！
ExpertArea3Race3e5d0	ExpertArea3Race3e5d0-resources.assets-35924.json	ここで？　{T3Ex}のホームコースでしょ...満足な勝負にならないかも。
ExpertArea3Race3e6d0	ExpertArea3Race3e6d0-resources.assets-35925.json	もう、どうしたの{expert}！　弱気すぎよ。ただのお楽しみの、何が問題なの？
ExpertArea3Race3e7d0	ExpertArea3Race3e7d0-resources.assets-35926.json	{T3E}は、タダでお楽しみを見るために何でもするタイプでしょう？
ExpertArea3Race3e8d0	ExpertArea3Race3e8d0-resources.assets-35927.json	だって、たまらないんだもの...あなたたち2人のレースはいつも、はち切れそうに刺激的で。
ExpertArea3Race3e9d0	ExpertArea3Race3e9d0-resources.assets-35928.json	待って、{expert}と{T3Ex}がレースするの!?　すごいことになっちゃう...
ExpertArea3Race3e9d1	ExpertArea3Race3e9d1-resources.assets-35929.json	他のみんなも呼んだ方がいいよね？　こんなこと知ったら、きっと見逃せないよ。
ExpertArea4Completee10d0	ExpertArea4Completee10d0-resources.assets-35930.json	ありがと、{T4Ex}。あなたが良ければ、いつでも私たちとレースしましょう。
ExpertArea4Completee1d0	ExpertArea4Completee1d0-resources.assets-35931.json	私を上回るだなんて...しかもたったあれだけの練習走行で。本当に信じられない。
ExpertArea4Completee1d1	ExpertArea4Completee1d1-resources.assets-35932.json	長い間、私は孤独にレースしてきた。その違いかもしれないな。
ExpertArea4Completee2d0	ExpertArea4Completee2d0-resources.assets-35933.json	ありがとう、{T4Ex}。あなたが良ければ、いつでも私たちとレースしましょう。
ExpertArea4Completee3d0	ExpertArea4Completee3d0-resources.assets-35934.json	やったな、{expert}！
ExpertArea4Completee3d1	ExpertArea4Completee3d1-resources.assets-35935.json	ほら、心配することなんか無かっただろ。
ExpertArea4Completee4d0	ExpertArea4Completee4d0-resources.assets-35936.json	ええ、自分にプレッシャーを掛けすぎてたのかもしれない...
ExpertArea4Completee4d1	ExpertArea4Completee4d1-resources.assets-35937.json	結局のところ、勝利はうれしいボーナスでしかなくて、勝つこと自体が大切ってわけじゃなかったんだ。
ExpertArea4Completee5d0	ExpertArea4Completee5d0-resources.assets-35938.json	だったら、こっからは余生をのんびり過ごすかい？
ExpertArea4Completee6d0	ExpertArea4Completee6d0-resources.assets-35939.json	全力でのんびりしようかな。いつまでかは保証しないけどね。
ExpertArea4Completee7d0	ExpertArea4Completee7d0-resources.assets-35940.json	勝てなかったのは残念だけど、すごく速かったよ、{expert}！
ExpertArea4Completee8d0	ExpertArea4Completee8d0-resources.assets-35941.json	心配しないで、{medium}。{T4Ex}に敵うとは、もともと思ってなかったから。
ExpertArea4Completee8d1	ExpertArea4Completee8d1-resources.assets-35942.json	勝てなかったにせよ、グランプリの手掛かりになるような走りはできたと思う。
ExpertArea4Completee9d0	ExpertArea4Completee9d0-resources.assets-35943.json	いや、驚かされたよ{expert}。この短い間に安定性のレベルをここまで引き上げるとはね。
ExpertArea4Completee9d1	ExpertArea4Completee9d1-resources.assets-35944.json	長い間、私は孤独にレースしてきた。その違いかもしれないな...
ExpertArea4Race1e1d0	ExpertArea4Race1e1d0-resources.assets-35945.json	前回のコースは一杯一杯だったみたいだが...ここは輪をかけてハードだって聞いたぜ？
ExpertArea4Race1e2d0	ExpertArea4Race1e2d0-resources.assets-35946.json	ここしばらく手伝えてなくてごめんなさい、{easy}。
ExpertArea4Race1e2d1	ExpertArea4Race1e2d1-resources.assets-35947.json	他のレーサーのレベルが高くて、とても手が離せなかった...
ExpertArea4Race1e2d2	ExpertArea4Race1e2d2-resources.assets-35948.json	勝つために全力を尽くさなくちゃと思って...みんなをがっかりさせたくないの。
ExpertArea4Race1e3d0	ExpertArea4Race1e3d0-resources.assets-35949.json	{expert}、オレらを満足させる必要なんかないんだ。勝とうが勝つまいが、お前がすげえ奴なのは、みんな分かってる。
ExpertArea4Race1e3d1	ExpertArea4Race1e3d1-resources.assets-35950.json	忘れんなよ。これは楽しい旅のはずだぜ...オレたち、みんなのだ。
ExpertArea4Race1e4d0	ExpertArea4Race1e4d0-resources.assets-35951.json	へえ、お客さんか...
ExpertArea4Race1e5d0	ExpertArea4Race1e5d0-resources.assets-35952.json	ハイ！　私たち、サマーグランプリに向けて遠征中でね。良ければこの辺りのレーサーから、コースを教えてもらえればと思ってたの。
ExpertArea4Race1e6d0	ExpertArea4Race1e6d0-resources.assets-35953.json	この辺には他のレーサーも居るが...私も含めて、基本的に自分だけでやってる奴らばかりだよ。
ExpertArea4Race1e7d0	ExpertArea4Race1e7d0-resources.assets-35954.json	自分だけって...他の人とレースしないの!? 全然？
ExpertArea4Race1e8d0	ExpertArea4Race1e8d0-resources.assets-35955.json	ここの連中が他の何より重視するものは一貫性、安定した走りだ...
ExpertArea4Race1e8d1	ExpertArea4Race1e8d1-resources.assets-35956.json	私らは耐久イベントが専門なんだ。一度のミスで勝ちを失うこともある。
ExpertArea4Race1e8d2	ExpertArea4Race1e8d2-resources.assets-35957.json	時にはスキルを競うこともあるが、たとえ形は競争でも、肝心なのは自分の弱さと向き合うことなのさ。
ExpertArea4Race1e9d0	ExpertArea4Race1e9d0-resources.assets-35958.json	なかなか...過酷そうね...
ExpertArea4Race1e9d1	ExpertArea4Race1e9d1-resources.assets-35959.json	私たちも、練習したほうが良さそう。
ExpertArea4Race2e10d0	ExpertArea4Race2e10d0-resources.assets-35960.json	{T4Ex}と練習するのはどう？
ExpertArea4Race2e11d0	ExpertArea4Race2e11d0-resources.assets-35961.json	ここのドライバーは集中を削がれたくないようだし、迷惑は掛けたくないかな...
ExpertArea4Race2e12d0	ExpertArea4Race2e12d0-resources.assets-35962.json	同意だね...私には私の練習がある。
ExpertArea4Race2e13d0	ExpertArea4Race2e13d0-resources.assets-35963.json	ダメかな、{T4Ex}？　どうせ走るなら、{expert}を連れて行ってもいいんじゃない？
ExpertArea4Race2e14d0	ExpertArea4Race2e14d0-resources.assets-35964.json	まあ...ついて来ようとする分には、構わないが。追いつけなくても待ったりしないよ。
ExpertArea4Race2e15d0	ExpertArea4Race2e15d0-resources.assets-35965.json	ええ、それで十分。
ExpertArea4Race2e1d0	ExpertArea4Race2e1d0-resources.assets-35966.json	疲れるコースだね。全体的に集中しないといけなくて。
ExpertArea4Race2e2d0	ExpertArea4Race2e2d0-resources.assets-35967.json	そうだ。たとえ小さなミスでも、大きなタイムロスに繋がる可能性がある。
ExpertArea4Race2e2d1	ExpertArea4Race2e2d1-resources.assets-35968.json	耐久イベントにもなれば、1周のスローラップでイベント自体を落としかねない。
ExpertArea4Race2e3d0	ExpertArea4Race2e3d0-resources.assets-35969.json	ここは、まぎれもなく試練ってことか。
ExpertArea4Race2e4d0	ExpertArea4Race2e4d0-resources.assets-35970.json	あなたもなの、{expert}？　他のコースみたいに楽々クリアするかと思ってたけど。
ExpertArea4Race2e5d0	ExpertArea4Race2e5d0-resources.assets-35971.json	正直に言うと...今までのコースも全部、必死にやってきたの。
ExpertArea4Race2e5d1	ExpertArea4Race2e5d1-resources.assets-35972.json	でも、誰にも心配かけたくなくて...みんなには、自分のレースに集中してほしかったから。
ExpertArea4Race2e6d0	ExpertArea4Race2e6d0-resources.assets-35973.json	そうなの!?
ExpertArea4Race2e6d1	ExpertArea4Race2e6d1-resources.assets-35974.json	それは...実際、安心したかも。大変だと思ってたのは、私一人じゃなかったんだね。
ExpertArea4Race2e6d2	ExpertArea4Race2e6d2-resources.assets-35975.json	みんな一緒なんだよ、{expert}。私にも、みんなにも、隠すことなんてない。みんなで助け合って行こうよ。
ExpertArea4Race2e7d0	ExpertArea4Race2e7d0-resources.assets-35976.json	ありがとう{medium}。今あなたが支えてくれるなら、本当にうれしい...
ExpertArea4Race2e8d0	ExpertArea4Race2e8d0-resources.assets-35977.json	うん...そしたら、次はどうしようか？
ExpertArea4Race2e9d0	ExpertArea4Race2e9d0-resources.assets-35978.json	どうにもね...もっと練習しなきゃいけないけれど、今どの程度走れているのか、自分で計るのは難しくて。
ExpertArea4Race3e10d0	ExpertArea4Race3e10d0-resources.assets-35979.json	ふん、私は他人とのレースをそんな風に考えたことはないがね...
ExpertArea4Race3e10d1	ExpertArea4Race3e10d1-resources.assets-35980.json	いいだろう、承諾する。コースで会おう。
ExpertArea4Race3e1d0	ExpertArea4Race3e1d0-resources.assets-35981.json	この耐久イベント、あまり上手くいく気がしないよ、{expert}。
ExpertArea4Race3e1d1	ExpertArea4Race3e1d1-resources.assets-35982.json	君はいつものようにぶっ飛ばしてくれるんだろうけど。
ExpertArea4Race3e2d0	ExpertArea4Race3e2d0-resources.assets-35983.json	どうでしょうね。私にも厳しいイベントだと思う...
ExpertArea4Race3e2d1	ExpertArea4Race3e2d1-resources.assets-35984.json	{T4Ex}はここを知り尽くしてる...私にもせめて、練習時間がもっとあれば良かったんだけど。
ExpertArea4Race3e3d0	ExpertArea4Race3e3d0-resources.assets-35985.json	完璧じゃなくていいんだ、{expert}。僕らはここに、速くなるために来たんじゃなかったか？
ExpertArea4Race3e3d1	ExpertArea4Race3e3d1-resources.assets-35986.json	立ち向かう相手は{T4Ex}じゃない、君自身だよ。
ExpertArea4Race3e4d0	ExpertArea4Race3e4d0-resources.assets-35987.json	そうかもしれない...
ExpertArea4Race3e4d1	ExpertArea4Race3e4d1-resources.assets-35988.json	あの{T4Ex}のホームで勝ちたいなんて、高望みかもね。
ExpertArea4Race3e4d2	ExpertArea4Race3e4d2-resources.assets-35989.json	でも{hard}、あなたこそイベントを気にしてるみたいね。どうして？
ExpertArea4Race3e5d0	ExpertArea4Race3e5d0-resources.assets-35990.json	違うんだよ。君は最高レベルの戦いをしてるんだから、悩むのも当たり前さ...僕なんかは、上達しているかさえ分からなくて...
ExpertArea4Race3e6d0	ExpertArea4Race3e6d0-resources.assets-35991.json	えっ？　そんなこと、絶対にない。あなたが今の車を初めて運転した時、どれだけ難しく感じたか覚えてる？
ExpertArea4Race3e6d1	ExpertArea4Race3e6d1-resources.assets-35992.json	{hard}、私たちならやれるよ！　お互い、コースでベストを尽くしましょう！
ExpertArea4Race3e6d2	ExpertArea4Race3e6d2-resources.assets-35993.json	私たちはできる。その力があるって自分自身に証明するの。
ExpertArea4Race3e7d0	ExpertArea4Race3e7d0-resources.assets-35994.json	耐久イベントの準備はOK...{T4Ex}と一緒に走れたらと思ってたんだけど、どう？
ExpertArea4Race3e8d0	ExpertArea4Race3e8d0-resources.assets-35995.json	ほんの少しラップを重ねただけで、私を倒せるつもりか？
ExpertArea4Race3e9d0	ExpertArea4Race3e9d0-resources.assets-35996.json	いいえ、全然！
ExpertArea4Race3e9d1	ExpertArea4Race3e9d1-resources.assets-35997.json	あなたとのレースなら、私も最高のパフォーマンスを引き出せるって思っただけ。
ExpertArea5Completee10d0	ExpertArea5Completee10d0-resources.assets-35998.json	まあ、まだ次があるでしょう。
ExpertArea5Completee11d0	ExpertArea5Completee11d0-resources.assets-35999.json	ふたりとも、あと少しだったね！　次はきっとレコードタイムだよ。
ExpertArea5Completee12d0	ExpertArea5Completee12d0-resources.assets-36000.json	僕も今の君たちみたいに頑張れば...その領域に追いつくチャンスはあるのかも、って思ったよ。
ExpertArea5Completee13d0	ExpertArea5Completee13d0-resources.assets-36001.json	ええ。たとえレコードを破れなくても、私もみんなも、この旅でずっと速くなった！
ExpertArea5Completee13d1	ExpertArea5Completee13d1-resources.assets-36002.json	それに、私たちにはまだ先がある...
ExpertArea5Completee14d0	ExpertArea5Completee14d0-resources.assets-36003.json	次は、そう、サマーグランプリ！
ExpertArea5Completee15d0	ExpertArea5Completee15d0-resources.assets-36004.json	その通り。言っておくけど、アタシのトロフィーを阻むんだったら、一戦やそこらのバトルじゃ終わらせないからね...
ExpertArea5Completee15d1	ExpertArea5Completee15d1-resources.assets-36005.json	どうなの{expert}、アタシの相手は務められそう？
ExpertArea5Completee16d0	ExpertArea5Completee16d0-resources.assets-36006.json	それはグランプリで教えてあげる...私も待ちきれないよ。
ExpertArea5Completee1d0	ExpertArea5Completee1d0-resources.assets-36007.json	ウソ...勝っちゃった！
ExpertArea5Completee1d1	ExpertArea5Completee1d1-resources.assets-36008.json	みんな、今の見てた!?
ExpertArea5Completee2d0	ExpertArea5Completee2d0-resources.assets-36009.json	おめでとう、{expert}。ここは嫉妬するべきなんだろうけど、あんたを誇りたい気持ちでいっぱいだよ！
ExpertArea5Completee3d0	ExpertArea5Completee3d0-resources.assets-36010.json	今までの努力がついに報われたって感じだな。
ExpertArea5Completee4d0	ExpertArea5Completee4d0-resources.assets-36011.json	ええ、でもみんなの助けがなかったら、やり遂げられなかった...
ExpertArea5Completee4d1	ExpertArea5Completee4d1-resources.assets-36012.json	{easy}が私のメンタルを保ってくれなかったら、プレッシャーで潰れてたかも。
ExpertArea5Completee5d0	ExpertArea5Completee5d0-resources.assets-36013.json	とうとう成し遂げたな、{expert}！
ExpertArea5Completee5d1	ExpertArea5Completee5d1-resources.assets-36014.json	君の領域に追いつくには、更にもっと頑張らなきゃいけないみたいだ。
ExpertArea5Completee6d0	ExpertArea5Completee6d0-resources.assets-36015.json	私も頑張るよ。次のレコードホルダーになりたいもんね！
ExpertArea5Completee7d0	ExpertArea5Completee7d0-resources.assets-36016.json	私だって、これで終わりってわけじゃないよ...
ExpertArea5Completee8d0	ExpertArea5Completee8d0-resources.assets-36017.json	惜しかった...
ExpertArea5Completee9d0	ExpertArea5Completee9d0-resources.assets-36018.json	くそっ、アタシもあと何分の1秒かでコースレコードだったんだけどね...
ExpertArea5Completee9d1	ExpertArea5Completee9d1-resources.assets-36019.json	あのヘアピンでのオーバースピードさえなかったら！
ExpertArea5Race1e1d0	ExpertArea5Race1e1d0-resources.assets-36020.json	さて、{expert}。いよいよだな...
ExpertArea5Race1e1d1	ExpertArea5Race1e1d1-resources.assets-36021.json	今年のコースレコードは更新できそう？
ExpertArea5Race1e2d0	ExpertArea5Race1e2d0-resources.assets-36022.json	そのことは気にしないって決めたの。なるようになるし...
ExpertArea5Race1e2d1	ExpertArea5Race1e2d1-resources.assets-36023.json	あなたの方はどうなの？　旅の始めの頃は、自分でレコードを取るって宣言してたじゃない。
ExpertArea5Race1e3d0	ExpertArea5Race1e3d0-resources.assets-36024.json	思ってたよりも上手く行かなかったから...望みは薄いかな。
ExpertArea5Race1e3d1	ExpertArea5Race1e3d1-resources.assets-36025.json	今はとりあえず、コースに集中してどんなタイムを出せるか見てみるよ。案外運が向くかもしれない。
ExpertArea5Race1e4d0	ExpertArea5Race1e4d0-resources.assets-36026.json	それで、あんたのレコードはどうしたの？　まさか怖気づいて、アタシにレコードを献上する気じゃないでしょうね。
ExpertArea5Race1e5d0	ExpertArea5Race1e5d0-resources.assets-36027.json	はあ、そんな自信が私にもあればね...
ExpertArea5Race1e5d1	ExpertArea5Race1e5d1-resources.assets-36028.json	とはいえ、ギブアップしただなんて思わないでよ。
ExpertArea5Race1e6d0	ExpertArea5Race1e6d0-resources.assets-36029.json	アタシだってやれるかどうかの確信なんて無いさ。こんなこと、他の誰にも言うつもりはないけどね。
ExpertArea5Race1e7d0	ExpertArea5Race1e7d0-resources.assets-36030.json	去年は惜しいところまで行ったでしょう？　あれで自信がついたんじゃないの？
ExpertArea5Race1e8d0	ExpertArea5Race1e8d0-resources.assets-36031.json	惜しかっただけだよ。何の意味も無い...
ExpertArea5Race1e8d1	ExpertArea5Race1e8d1-resources.assets-36032.json	あの時のゴーストレコード、実はまだ持ってるんだ。良かったらチェックしてみる？
ExpertArea5Race2e1d0	ExpertArea5Race2e1d0-resources.assets-36033.json	いつタイムアタックするの、{expert}？　絶対見逃せないよ！
ExpertArea5Race2e2d0	ExpertArea5Race2e2d0-resources.assets-36034.json	まだだね...このコースには、ミスしやすいポイントがかなり多くて。
ExpertArea5Race2e2d1	ExpertArea5Race2e2d1-resources.assets-36035.json	レコードを破りたいのはやまやまだけど、最後までノーミスのクリーンランを通すには、もう少し練習が必要だと思う。
ExpertArea5Race2e3d0	ExpertArea5Race2e3d0-resources.assets-36036.json	ああ。ちょっと外に膨らむと、簡単にダートに突っ込んじゃうからね。そしたらデカいタイムロスになる。
ExpertArea5Race2e4d0	ExpertArea5Race2e4d0-resources.assets-36037.json	{expert}が勝ちたいのは分かってるけど、攻めすぎてもミスが増えるだけなんだよね...
ExpertArea5Race2e4d1	ExpertArea5Race2e4d1-resources.assets-36038.json	最後までミスなく走るためには、もう少し安全なドライビングがいいってことかな？
ExpertArea5Race2e5d0	ExpertArea5Race2e5d0-resources.assets-36039.json	とてもいい発想ね、{medium}...いつの間にか、こんなに成長しちゃって。
ExpertArea5Race2e5d1	ExpertArea5Race2e5d1-resources.assets-36040.json	でも、もっと練習する前に一息つきたいかな。
ExpertArea5Race2e5d2	ExpertArea5Race2e5d2-resources.assets-36041.json	{easy}、ここではどうやってスタイルドリフトするの？
ExpertArea5Race2e6d0	ExpertArea5Race2e6d0-resources.assets-36042.json	それなら、ちょうどいいのはコースの中間あたりのセクションだな。
ExpertArea5Race2e6d1	ExpertArea5Race2e6d1-resources.assets-36043.json	オレも一緒に走りてえけど、他にやんなきゃいけねえことがあってよ...
ExpertArea5Race2e6d2	ExpertArea5Race2e6d2-resources.assets-36044.json	{t3ex}と一緒に行きなよ。あんたら二人とも、息抜きしていい頃だぜ。
ExpertArea5Race2e7d0	ExpertArea5Race2e7d0-resources.assets-36045.json	いいね、乗ったよ！　ここでスタイルランなんて思いもよらなかったけど、楽しそうだ。
ExpertArea5Race2e8d0	ExpertArea5Race2e8d0-resources.assets-36046.json	よし、じゃあ行きましょ！
ExpertArea5Race3e10d0	ExpertArea5Race3e10d0-resources.assets-36047.json	たとえ今勝てなくても、ここまでの長い道程を来た僕らだ。グランプリではもっと強くなってるに違いない。
ExpertArea5Race3e11d0	ExpertArea5Race3e11d0-resources.assets-36048.json	そうだよ！　頑張ってね、{expert}！　信じてるよ。
ExpertArea5Race3e1d0	ExpertArea5Race3e1d0-resources.assets-36049.json	フゥー！　いい気分転換になったよ。誰かとドライブするってのも、いつもより面白いもんだね。
ExpertArea5Race3e1d1	ExpertArea5Race3e1d1-resources.assets-36050.json	いっそのことタイムアタックも、アタシらのレースでやっちゃうのはどう？
ExpertArea5Race3e2d0	ExpertArea5Race3e2d0-resources.assets-36051.json	タイムトライアルでそういう走り方は、普通はしないけど...
ExpertArea5Race3e2d1	ExpertArea5Race3e2d1-resources.assets-36052.json	見るぶんにはエキサイティングになるし、気にする人はいないでしょうね。
ExpertArea5Race3e3d0	ExpertArea5Race3e3d0-resources.assets-36053.json	それじゃあ、やってくれる？
ExpertArea5Race3e4d0	ExpertArea5Race3e4d0-resources.assets-36054.json	もう少し練習ラップを走りたいな。その後なら、是非やりましょう。
ExpertArea5Race3e5d0	ExpertArea5Race3e5d0-resources.assets-36055.json	やったね！　どっちが最速か、はっきりさせようじゃないか！
ExpertArea5Race3e5d1	ExpertArea5Race3e5d1-resources.assets-36056.json	じゃ、次のレースでね...
ExpertArea5Race3e6d0	ExpertArea5Race3e6d0-resources.assets-36057.json	{T3Ex}とレースすることになったの？
ExpertArea5Race3e6d1	ExpertArea5Race3e6d1-resources.assets-36058.json	またワクワクしてきちゃうよ。
ExpertArea5Race3e7d0	ExpertArea5Race3e7d0-resources.assets-36059.json	{expert}、どんな感じだい？
ExpertArea5Race3e8d0	ExpertArea5Race3e8d0-resources.assets-36060.json	緊張はあるけど...私も、緊張よりもずっとワクワクしてる！
ExpertArea5Race3e8d1	ExpertArea5Race3e8d1-resources.assets-36061.json	私が結果を出せるか、ついに確かめる時が来た。
ExpertArea5Race3e9d0	ExpertArea5Race3e9d0-resources.assets-36062.json	あれだけ頑張ってきたんだ。あんたならブッちぎってやれるさ！
HardArea1Completee1d0	HardArea1Completee1d0-resources.assets-36063.json	よくやってる...まだロクに経験のない車にしては、驚くべき走りだ。
HardArea1Completee2d0	HardArea1Completee2d0-resources.assets-36064.json	良いスタートだけど、サマーグランプリでチャンスを掴むには、やることが多いな。
HardArea1Completee2d1	HardArea1Completee2d1-resources.assets-36065.json	今後は、コースも相手も厳しくなる一方だろうし...
HardArea1Completee2d2	HardArea1Completee2d2-resources.assets-36066.json	あっ、ここや{T1Ex}に悪気はないんだ。
HardArea1Completee3d0	HardArea1Completee3d0-resources.assets-36067.json	はは、分かってるよ。
HardArea1Completee3d1	HardArea1Completee3d1-resources.assets-36068.json	若い頃は史上最速のレーサーを目指してたけどね。結局、僕には向いてないって気付いた。
HardArea1Completee4d0	HardArea1Completee4d0-resources.assets-36069.json	挑戦し続けてたらどうなってたか、考えたことはない？
HardArea1Completee5d0	HardArea1Completee5d0-resources.assets-36070.json	ああ、ないね。もう一つ気付いたのは、あの頃の僕はただ他人に何かを証明したくて走ってたってことだ...今は僕自身のためにドライブしてる。
HardArea1Completee5d1	HardArea1Completee5d1-resources.assets-36071.json	誤解しないでくれ。君の可能性を磨く挑戦を否定しているわけじゃない。ただそれを、正しい理由でやっているかは確かめてほしいのさ。
HardArea1Race1e1d0	HardArea1Race1e1d0-resources.assets-36072.json	僕の新しい足、見た？　ついに本当のパワーを調達できたよ...
HardArea1Race1e1d1	HardArea1Race1e1d1-resources.assets-36073.json	見てなよ{expert}、こいつですぐに君の速さに追いついてやる。
HardArea1Race1e2d0	HardArea1Race1e2d0-resources.assets-36074.json	それは楽しみ...
HardArea1Race1e2d1	HardArea1Race1e2d1-resources.assets-36075.json	ただ、分かってるだろうけど、それだけのパワーだとハンドリング特性が驚くほど変わるでしょ。
HardArea1Race1e2d2	HardArea1Race1e2d2-resources.assets-36076.json	もしよかったら、コースを攻める前にちょっとコツを教えようか？
HardArea1Race1e3d0	HardArea1Race1e3d0-resources.assets-36077.json	ありがとう。でも今はマジで、ただ走りたいんだ。
HardArea1Race1e3d1	HardArea1Race1e3d1-resources.assets-36078.json	今までずっとドライビングを頑張ってきた。そのすべてがようやく報われるような...そんな気がするんだよ！
HardArea1Race1e3d2	HardArea1Race1e3d2-resources.assets-36079.json	それに僕はいつも、話すよりもやってみて覚えてきたからな。
HardArea1Race1e4d0	HardArea1Race1e4d0-resources.assets-36080.json	私もついて行っていい？　この旅で{hard}を見て、もっと沢山のことを知りたいんだ。
HardArea1Race1e5d0	HardArea1Race1e5d0-resources.assets-36081.json	それじゃあ、お見せできる走りをしないとな。
